ensg,symbol,ensembl_symbol,chrom,biotype,mean_cpm,std_cpm,cv,mean_log2cpm,std_log2cpm,frac_expressed,name_class
ENSG00000227512,ENSG00000227512,ENSG00000227512,chr9,lncRNA,0.7923588483193919,0.6340338865333432,0.8001852795335613,0.7717591199860394,0.4285441939506159,0.24159402241594022,unnamed
ENSG00000237886,NALT1,NALT1,chr9,lncRNA,3.2598799915137326,2.315597701509422,0.7103321924541673,1.9285051718213027,0.6686902116534128,0.9165628891656289,named
ENSG00000279141,LINC01451,LINC01451,chr9,lncRNA,2.481105987660395,2.118020814902236,0.8536599506172096,1.5980128010081325,0.7340871711457816,0.7596513075965131,LINC
ENSG00000233016,SNHG7,SNHG7,chr9,lncRNA,21.958317391945418,11.170784780393129,0.5087268109391073,4.374325598325434,0.6500673034400832,1.0,SNHG
ENSG00000228544,CCDC183-AS1,CCDC183-AS1,chr9,lncRNA,0.5608853126522351,0.3656610016684017,0.6519354196302908,0.6058409460656023,0.3197012890718586,0.11830635118306351,antisense
ENSG00000180539,LINC02908,LINC02908,chr9,lncRNA,37.529353739391524,33.22625626190354,0.8853404855471474,4.5872410418584115,1.4910021335296573,1.0,LINC
ENSG00000268996,MAN1B1-DT,MAN1B1-DT,chr9,lncRNA,1.353258275247466,0.8826624576053596,0.6522498134688663,1.1494427735877326,0.4830924009044301,0.6039850560398505,named
ENSG00000299654,ENSG00000299654,ENSG00000299654,chr9,lncRNA,0.9070723458884243,0.5431569532454771,0.598802240755655,0.8798239347001355,0.37697006559728863,0.34620174346201743,unnamed
ENSG00000203993,ARRDC1-AS1,ARRDC1-AS1,chr9,lncRNA,12.70064147489072,4.967014294204614,0.39108373415818765,3.6829569985901056,0.524490363178576,1.0,antisense
ENSG00000293104,ENSG00000293104,ENSG00000293104,chr9,lncRNA,1.1721748481271101,1.0148453219555529,0.8657798139731996,0.9882591506678348,0.5948878058296143,0.44707347447073476,unnamed
ENSG00000290585,ENSG00000290585,ENSG00000290585,chr9,lncRNA,3.6891120530682,2.797492028373031,0.7583103977680438,2.0255538163662945,0.752770091114366,0.9090909090909091,unnamed
ENSG00000232656,IDI2-AS1,IDI2-AS1,chr10,lncRNA,4.509458648172201,4.1710206701382795,0.9249493111171784,2.119354696337454,0.9847988066107123,0.8443337484433375,antisense
ENSG00000237399,PITRM1-AS1,PITRM1-AS1,chr10,lncRNA,0.8350367888188706,0.596507369819739,0.7143486105126903,0.8124600829518333,0.41250827072142926,0.2876712328767123,antisense
ENSG00000298309,ENSG00000298309,ENSG00000298309,chr10,lncRNA,1.7380191757528403,2.044210049491042,1.1761723219224967,1.1477508753251129,0.8977452454662626,0.48567870485678705,unnamed
ENSG00000298322,ENSG00000298322,ENSG00000298322,chr10,lncRNA,2.8332144588457404,3.4419868308977373,1.214869852210204,1.4615667914914987,1.1399082828507623,0.523038605230386,unnamed
ENSG00000232807,ENSG00000232807,ENSG00000232807,chr10,lncRNA,1.6426596797544835,0.9208349775851946,0.5605756255749975,1.3216286812466769,0.4759140833984999,0.7222914072229141,unnamed
ENSG00000302099,ENSG00000302099,ENSG00000302099,chr10,lncRNA,1.4872576859789928,1.720590716842355,1.1568880988567694,1.0717093458073153,0.783079784036695,0.44582814445828145,unnamed
ENSG00000215244,LINC02649,LINC02649,chr10,lncRNA,14.434331709146804,9.662053105723027,0.6693800101323942,3.698065983171045,0.8518048770373169,0.9987546699875467,LINC
ENSG00000302173,ENSG00000302173,ENSG00000302173,chr10,lncRNA,1.3899407496598422,1.314903059525461,0.9460137490373276,1.102349389919924,0.6279708621103637,0.48816936488169366,unnamed
ENSG00000212743,LINC02656,LINC02656,chr10,lncRNA,7.616759576548348,5.956532559732949,0.7820297463599664,2.833862248320566,0.8762784782351718,0.9887920298879203,LINC
ENSG00000302067,ENSG00000302067,ENSG00000302067,chr10,lncRNA,0.7430064602652493,0.6079879052603248,0.8182807792051718,0.7326517278611447,0.42617441729636285,0.24782067247820672,unnamed
ENSG00000302136,ENSG00000302136,ENSG00000302136,chr10,lncRNA,0.5993786920497731,0.5625301464238325,0.9385220961060112,0.6148472000689018,0.4016007975795579,0.16811955168119552,unnamed
ENSG00000288915,ENSG00000288915,ENSG00000288915,chr10,lncRNA,1.9502310159589447,2.2095577503481594,1.1329723157241973,1.246439406424958,0.9092315415387185,0.5080946450809465,unnamed
ENSG00000237943,PRKCQ-AS1,PRKCQ-AS1,chr10,lncRNA,12.061142556525082,10.251206060878594,0.8499365638732699,3.3004420953947107,1.1111498896577943,0.9825653798256538,antisense
ENSG00000225948,LINC02648,LINC02648,chr10,lncRNA,1.6884257189963459,1.9785148209118715,1.1718104022295774,1.2259281516321356,0.7089329441601839,0.5653798256537983,LINC
ENSG00000287277,ENSG00000287277,ENSG00000287277,chr10,lncRNA,0.41762500985647943,0.5621715653498869,1.346115658980965,0.4291420657220467,0.4234046792034735,0.099626400996264,unnamed
ENSG00000310009,ENSG00000310009,ENSG00000310009,chr10,lncRNA,1.2627515843927013,1.151984751853148,0.9122813751266646,1.0276297833655117,0.633923167332719,0.47447073474470736,unnamed
ENSG00000310031,ENSG00000310031,ENSG00000310031,chr10,lncRNA,3.4802783586253176,3.443262389028597,0.9893640778746958,1.762933563541725,1.0791951695463884,0.6151930261519303,unnamed
ENSG00000181800,CELF2-AS1,CELF2-AS1,chr10,lncRNA,8.023977327970105,8.726983631044973,1.087613196590713,2.706620469321785,1.1219733611024216,0.9476961394769614,antisense
ENSG00000228302,ENSG00000228302,ENSG00000228302,chr10,lncRNA,5.173114181247907,5.0949042056465,0.9848814518950865,2.2071206885090984,1.0861190406967947,0.8655043586550436,unnamed
ENSG00000229124,VIM-AS1,VIM-AS1,chr10,lncRNA,16.781137708418147,14.03091869643759,0.8361124817776254,3.7052174103165023,1.1523386255197459,1.0,antisense
ENSG00000240291,ENSG00000240291,ENSG00000240291,chr10,lncRNA,0.9039877315930284,0.6492664717489703,0.7182248708229898,0.8645958262183167,0.4131792748843281,0.33499377334993774,unnamed
ENSG00000233968,ENSG00000233968,ENSG00000233968,chr10,lncRNA,0.6628764498021893,0.5744211449311956,0.8665583836967056,0.6648706467647612,0.4274966846268722,0.20049813200498132,unnamed
ENSG00000290444,FAM238A,FAM238A,chr10,lncRNA,1.446148338634999,1.5306194174478531,1.0584110748227844,1.0970443133274757,0.7174551402681747,0.49937733499377335,named
ENSG00000285737,LINC02680,LINC02680,chr10,lncRNA,0.6472945539417363,0.8446929441453979,1.3049591395472016,0.6146857277682116,0.49833104727076183,0.1843088418430884,LINC
ENSG00000254635,WAC-AS1,WAC-AS1,chr10,lncRNA,18.892868107761355,8.945689700244879,0.4734955883469017,4.1639662897113805,0.6742026687212339,1.0,antisense
ENSG00000291093,SVIL-AS1,SVIL-AS1,chr10,lncRNA,10.671191273450429,5.028213378785967,0.47119513182150485,3.4227464131928893,0.5899875702843532,1.0,antisense
ENSG00000302909,ENSG00000302909,ENSG00000302909,chr10,lncRNA,0.3776761545717751,0.4340704924390747,1.149319296928454,0.40310161664692934,0.39582946004930575,0.10211706102117062,unnamed
ENSG00000272914,ENSG00000272914,ENSG00000272914,chr10,lncRNA,3.2790703885548487,3.129465951196865,0.9543759603696957,1.7257417010534686,1.0374628693454406,0.6799501867995019,unnamed
ENSG00000304783,ENSG00000304783,ENSG00000304783,chr10,lncRNA,0.44236925582946446,0.7168579975125653,1.6204968769098131,0.4328233756076941,0.4600261888157293,0.10834371108343711,unnamed
ENSG00000237036,ZEB1-AS1,ZEB1-AS1,chr10,lncRNA,2.8544879758351644,1.7169877432111402,0.6015046333165179,1.8348537903158086,0.5521872769232296,0.9452054794520548,antisense
ENSG00000233387,IATPR,IATPR,chr10,lncRNA,1.1869624196539352,1.2700329735268618,1.0699858331632321,0.9616288304835918,0.6496142303736054,0.40348692403486924,named
ENSG00000269952,ENSG00000269952,ENSG00000269952,chr10,lncRNA,0.5371010810588454,0.8210866090385086,1.5287375840313184,0.48233923151342606,0.577029798336933,0.18306351183063513,unnamed
ENSG00000271335,CCNY-AS1,CCNY-AS1,chr10,lncRNA,0.650633828403241,0.4887326543868798,0.7511639159407182,0.668068320118474,0.3879957494571686,0.20797011207970112,antisense
ENSG00000290439,HSD17B7P2,HSD17B7P2,chr10,lncRNA,1.4376767416650715,1.1408064337412773,0.7935069133969793,1.161321571106816,0.5730046619771824,0.5516811955168119,named
ENSG00000290535,ENSG00000290535,ENSG00000290535,chr10,lncRNA,6.011819228373403,3.275607093581384,0.5448612090865635,2.6650478690591983,0.6467809029750063,0.9950186799501868,unnamed
ENSG00000293313,ZNF37BP,ZNF37BP,chr10,lncRNA,6.653562935700558,4.124580448493584,0.6199055285646449,2.7667480415640755,0.688869170329509,0.9950186799501868,named
ENSG00000165511,ZNF22-AS1,ZNF22-AS1,chr10,lncRNA,0.5800132886497762,0.3810441571472386,0.6569576328747199,0.6243233205890979,0.3107926339678891,0.1133250311332503,antisense
ENSG00000231964,ENSG00000231964,ENSG00000231964,chr10,lncRNA,10.675682151058417,6.838045881566232,0.6405254282405072,3.2777943942237924,0.9163374149406898,1.0,unnamed
ENSG00000295473,ENSG00000295473,ENSG00000295473,chr10,lncRNA,4.101774528365467,3.906201125291257,0.9523198065320903,1.9545149163159108,1.0696398311300157,0.7372353673723536,unnamed
ENSG00000289092,ENSG00000289092,ENSG00000289092,chr10,lncRNA,1.2221674547370949,0.8395494990538311,0.6869349169786475,1.0671800553038118,0.47959010940904206,0.526774595267746,unnamed
ENSG00000305148,ENSG00000305148,ENSG00000305148,chr10,lncRNA,0.6433053479789799,1.082090600653211,1.6820792863804521,0.5462880145704251,0.6203652964832232,0.1917808219178082,unnamed
ENSG00000299595,ENSG00000299595,ENSG00000299595,chr10,lncRNA,0.6498204787566637,0.7873467416535921,1.2116373173711987,0.6074289103179334,0.5338664174926341,0.1980074719800747,unnamed
ENSG00000279863,ENSG00000279863,ENSG00000279863,chr10,TEC,1.088906044551705,0.7729531285198267,0.7098437302164542,0.9786572217671405,0.4819189323592317,0.46948941469489414,unnamed
ENSG00000226200,SGMS1-AS1,SGMS1-AS1,chr10,lncRNA,2.5005597402537303,1.567277247488094,0.6267705675086425,1.6832318486171995,0.5887956937767773,0.8754669987546699,antisense
ENSG00000297252,ENSG00000297252,ENSG00000297252,chr10,lncRNA,2.160264279829601,2.336551380769912,1.0816044141387258,1.3692956143747554,0.8715078520765787,0.5877957658779577,unnamed
ENSG00000297237,ENSG00000297237,ENSG00000297237,chr10,lncRNA,1.0441748377965812,1.347986410424369,1.2909585268965984,0.8685952298089394,0.629102911616594,0.36239103362391034,unnamed
ENSG00000280401,ENSG00000280401,ENSG00000280401,chr10,TEC,0.6500315752468362,0.46557871595034556,0.7162401546010309,0.6743799456490662,0.36039605758047044,0.1855541718555417,unnamed
ENSG00000289506,DDIT4-AS1,DDIT4-AS1,chr10,lncRNA,0.6430504314668001,0.7305328981868011,1.136042932932108,0.5977495497169779,0.5626272266372765,0.273972602739726,antisense
ENSG00000272630,ENSG00000272630,ENSG00000272630,chr10,lncRNA,0.8199407812221007,0.6106961500619726,0.7448051908721331,0.7919684601503869,0.4454740007998331,0.3300124533001245,unnamed
ENSG00000221817,PPP3CB-AS1,PPP3CB-AS1,chr10,lncRNA,3.6426592600309493,2.213896987680482,0.6077694424983554,2.0726852162878284,0.6334052318595769,0.950186799501868,antisense
ENSG00000291043,ENSG00000291043,ENSG00000291043,chr10,lncRNA,1.4885067491776878,0.7437422473553544,0.4996566174565404,1.2562739411402284,0.40831988797316765,0.7322540473225405,unnamed
ENSG00000279088,ENSG00000279088,ENSG00000279088,chr10,lncRNA,6.41277207313954,2.9709007154108966,0.4632787009310335,2.7778749840426182,0.572736555703925,1.0,unnamed
ENSG00000288823,ENSG00000288823,ENSG00000288823,chr10,lncRNA,0.7415180358604683,0.3618159460631598,0.48793950863690505,0.7716861296096792,0.2836198377349852,0.18679950186799502,unnamed
ENSG00000279689,ENSG00000279689,ENSG00000279689,chr10,TEC,0.5815176184259697,0.42010300213958346,0.7224252349854896,0.6179756422664239,0.3415195006721066,0.15317559153175592,unnamed
ENSG00000272589,ZSWIM8-AS1,ZSWIM8-AS1,chr10,lncRNA,1.4531987854564539,0.7368354799259197,0.5070438313740246,1.2379775386609253,0.3954390491640275,0.7210460772104608,antisense
ENSG00000222047,C10orf55,C10orf55,chr10,lncRNA,0.559766214285776,1.0493258744933043,1.8745787932774283,0.4789174792646853,0.6016825290028127,0.18929016189290163,named
ENSG00000225484,NUTM2B-AS1,NUTM2B-AS1,chr10,lncRNA,19.09390095918085,6.352923783058534,0.3327200553014224,4.251508573735199,0.4952096760332516,0.9987546699875467,antisense
ENSG00000272734,ADIRF-AS1,ADIRF-AS1,chr10,lncRNA,1.0016165114175462,0.8617861416250306,0.8603953027944603,0.8965262872986722,0.5235901514410367,0.35242839352428396,antisense
ENSG00000223482,NUTM2A-AS1,NUTM2A-AS1,chr10,lncRNA,21.322888847500355,10.382507247144451,0.48691841529538216,4.362502361004443,0.5852828755157327,0.9987546699875467,antisense
ENSG00000224914,LINC00863,LINC00863,chr10,lncRNA,2.189085088121715,1.1606213772879235,0.5301855937832746,1.5911826330396628,0.4781154833190715,0.8991282689912827,LINC
ENSG00000288875,ENSG00000288875,ENSG00000288875,chr10,lncRNA,22.755078663837626,22.095989406399518,0.9710355096031581,3.980981108135403,1.3668967125917728,0.9800747198007472,unnamed
ENSG00000299483,ENSG00000299483,ENSG00000299483,chr10,lncRNA,0.6773156719565565,0.7307258817885129,1.078855712400203,0.6531575092661106,0.4835392274124214,0.2129514321295143,unnamed
ENSG00000226688,ENTPD1-AS1,ENTPD1-AS1,chr10,lncRNA,2.9770111606374727,1.9642054002832825,0.659791077122695,1.8608215855288754,0.5872524601149082,0.9452054794520548,antisense
ENSG00000308526,ENSG00000308526,ENSG00000308526,chr10,lncRNA,0.9714802222437708,1.0319702093765324,1.0622657937318079,0.8281601521460528,0.6270304578202532,0.34869240348692404,unnamed
ENSG00000225850,ENSG00000225850,ENSG00000225850,chr10,lncRNA,3.475582062628524,3.4100923644742247,0.9811571998663239,1.7481691957242989,1.0962463214318068,0.613947696139477,unnamed
ENSG00000224934,GOT1-DT,GOT1-DT,chr10,lncRNA,0.6845727860354871,0.4897994500494741,0.7154819181259182,0.7045955220489586,0.3545884552881424,0.16313823163138233,named
ENSG00000227492,CHUK-DT,CHUK-DT,chr10,lncRNA,0.779610901620272,0.41884690022887927,0.5372512100053837,0.7944070693663352,0.323839692825545,0.2590286425902864,named
ENSG00000235823,OLMALINC,OLMALINC,chr10,lncRNA,1.4415219748101245,1.1140600242363285,0.772835963449722,1.162489432185736,0.5841781253616153,0.5666251556662516,named
ENSG00000307584,ENSG00000307584,ENSG00000307584,chr10,lncRNA,0.5719443972531804,0.4165886489372752,0.728372637161905,0.6078964849875896,0.34972606717493265,0.14694894146948942,unnamed
ENSG00000269609,C10orf95-AS1,C10orf95-AS1,chr10,lncRNA,5.036330178274098,2.73099319825113,0.542258569549746,2.4721849109827687,0.5833371326039529,0.9900373599003736,antisense
ENSG00000228261,ITPRIP-AS1,ITPRIP-AS1,chr10,lncRNA,0.8505593132885111,0.9256796350897099,1.0883187340701281,0.7670342298922388,0.5496663948530413,0.29389788293897884,antisense
ENSG00000231233,CFAP58-DT,CFAP58-DT,chr10,lncRNA,3.599421115960408,2.576417491493378,0.7157866247072707,2.0033523388241674,0.750248049331427,0.9041095890410958,named
ENSG00000203497,PDCD4-AS1,PDCD4-AS1,chr10,lncRNA,13.912764949513207,6.585021452775872,0.4733078921890559,3.7534992578264093,0.6695883377900586,1.0,antisense
ENSG00000270589,ENSG00000270589,ENSG00000270589,chr10,lncRNA,1.2881039877714913,0.809165601830457,0.6281834459889915,1.1137353155490783,0.474890532752899,0.5840597758405978,unnamed
ENSG00000300824,ENSG00000300824,ENSG00000300824,chr10,lncRNA,0.9340477886537978,0.7218952170171915,0.7728675403831612,0.8704078255406951,0.46530115346431344,0.3561643835616438,unnamed
ENSG00000232934,ENSG00000232934,ENSG00000232934,chr10,lncRNA,0.6871973220087448,0.5054687702903428,0.7355511351714937,0.7024174584419259,0.37268036387587683,0.21046077210460773,unnamed
ENSG00000285676,ENSG00000285676,ENSG00000285676,chr10,lncRNA,0.8074956801272537,0.5952335842016838,0.73713531706805,0.789446572120734,0.4170443900029565,0.2889165628891656,unnamed
ENSG00000260917,ENSG00000260917,ENSG00000260917,chr10,lncRNA,6.327518111530743,3.4317617697806253,0.5423551081626883,2.7113236940808996,0.703814123248362,0.987546699875467,unnamed
ENSG00000301691,ENSG00000301691,ENSG00000301691,chr10,lncRNA,1.1733388612311053,0.6177079022527411,0.5264531182446491,1.0654546999595866,0.39384712631519037,0.5566625155666252,unnamed
ENSG00000225936,SLC18A2-AS1,SLC18A2-AS1,chr10,lncRNA,1.9518393559564164,1.692491568476572,0.8671264688416112,1.3770659258407496,0.7074661001263142,0.684931506849315,antisense
ENSG00000277879,ENSG00000277879,ENSG00000277879,chr10,lncRNA,3.058248621466258,2.487044947146347,0.8132252327980939,1.82841908172947,0.7095341026506584,0.8941469489414695,unnamed
ENSG00000277687,ENSG00000277687,ENSG00000277687,chr10,lncRNA,2.322718520599927,2.8113485415000197,1.210369881914872,1.351926856983446,1.0017154118683342,0.547945205479452,unnamed
ENSG00000227165,WDR11-DT,WDR11-DT,chr10,lncRNA,0.6590571572723803,0.5950813157039008,0.9029282348844303,0.6542323413221072,0.4512093702915243,0.22789539227895392,named
ENSG00000307961,ENSG00000307961,ENSG00000307961,chr10,lncRNA,8.49064918807993,6.6084959469827504,0.7783263447346824,2.945911293407609,0.935869762699057,0.9813200498132005,unnamed
ENSG00000308000,ENSG00000308000,ENSG00000308000,chr10,lncRNA,0.78207056917239,0.6927057755573115,0.8857330819779512,0.7462439492297996,0.4816697569916248,0.28019925280199254,unnamed
ENSG00000308053,ENSG00000308053,ENSG00000308053,chr10,lncRNA,0.5675260025862152,0.4346955304835556,0.7659482182360784,0.6003338355228339,0.36297337924374934,0.136986301369863,unnamed
ENSG00000288757,ENSG00000288757,ENSG00000288757,chr10,lncRNA,2.101812164933985,1.5855311494323994,0.7543638655655981,1.4801324456030076,0.6553135927952699,0.7434620174346201,unnamed
ENSG00000307215,ENSG00000307215,ENSG00000307215,chr10,lncRNA,11.265463671996267,12.236586845418985,1.0862035688630145,2.9942010468057787,1.3434847682033095,0.9738480697384807,unnamed
ENSG00000278831,ENSG00000278831,ENSG00000278831,chr10,lncRNA,0.47954403080424957,0.38532990487588986,0.8035339408346884,0.5233545159181417,0.3360790116896018,0.10460772104607721,unnamed
ENSG00000273599,ENSG00000273599,ENSG00000273599,chr10,lncRNA,4.7687071204327705,2.7238698808702915,0.5711967231535692,2.3762583954164866,0.6690282017231151,0.9788293897882939,unnamed
ENSG00000300601,ENSG00000300601,ENSG00000300601,chr10,lncRNA,4.5957174995512045,4.986067410277693,1.0849377514533058,2.0608657140745654,1.054891617109335,0.8455790784557908,unnamed
ENSG00000280953,LINC01163,LINC01163,chr10,lncRNA,0.6851853922725284,0.8746639927821782,1.2765362522998531,0.6189000657227751,0.5779895767685823,0.23910336239103364,LINC
ENSG00000289400,ENSG00000289400,ENSG00000289400,chr10,lncRNA,0.9075150547555753,0.7032580460350448,0.7749271401612794,0.8493519051866678,0.4724810563813635,0.33623910336239105,unnamed
ENSG00000277959,ENSG00000277959,ENSG00000277959,chr10,lncRNA,0.8191344909792362,0.3576794239610623,0.4366553086215105,0.8362925417795604,0.2778789051295328,0.2851805728518057,unnamed
ENSG00000289039,ENSG00000289039,ENSG00000289039,chr10,lncRNA,11.68718025354362,16.714111557758166,1.4301235366580705,2.7619368745911004,1.5894181873099122,0.8580323785803238,unnamed
ENSG00000230724,LINC01001,LINC01001,chr11,lncRNA,14.832489916711282,11.097805579367394,0.7482092111091786,3.6879872322506446,0.935547250842398,0.9975093399750934,LINC
ENSG00000293500,ENSG00000293500,ENSG00000293500,chr11,lncRNA,7.353509635084655,7.119218252946523,0.9681388352276995,2.5660279715801453,1.206066009883469,0.9041095890410958,unnamed
ENSG00000302999,ENSG00000302999,ENSG00000302999,chr11,lncRNA,4.0416727399867645,2.444138587413768,0.6047344118766459,2.1699358245526765,0.6946705148536446,0.950186799501868,unnamed
ENSG00000255026,ENSG00000255026,ENSG00000255026,chr11,lncRNA,12.89390836610824,9.22336508079679,0.7153273327923202,3.537895131351213,0.8590459311339937,1.0,unnamed
ENSG00000254910,ENSG00000254910,ENSG00000254910,chr11,lncRNA,6.187739786062092,3.246492807673178,0.5246653737744298,2.717867387838724,0.6011688506151067,0.9925280199252802,unnamed
ENSG00000251661,ENSG00000251661,ENSG00000251661,chr11,lncRNA,15.001649120422245,11.038318712832467,0.7358070185634216,3.642201616317978,1.0568622164150254,0.9962640099626401,unnamed
ENSG00000298496,ENSG00000298496,ENSG00000298496,chr11,lncRNA,1.6468927682866517,1.7374205473520976,1.0549688363496954,1.1725094236633322,0.7849479006261783,0.5292652552926526,unnamed
ENSG00000270972,ENSG00000270972,ENSG00000270972,chr11,lncRNA,11.129327089951788,11.116297483479611,0.9988292547818151,3.064145190537035,1.2742492703687431,0.9489414694894147,unnamed
ENSG00000254815,LMNTD2-AS1,LMNTD2-AS1,chr11,lncRNA,1.8011410309842055,1.8109404711054014,1.0054406845175479,1.267968458480206,0.7493757444030569,0.5466998754669987,antisense
ENSG00000247095,MIR210HG,MIR210HG,chr11,lncRNA,11.607744107681773,17.51516869236892,1.5089209867038447,2.4892621846710283,1.8793403106244262,0.6376089663760897,MIR_host
ENSG00000255284,GATD1-DT,GATD1-DT,chr11,lncRNA,4.588783442236032,2.573192987752509,0.5607571200829294,2.337080435098505,0.6552767195768845,0.9788293897882939,named
ENSG00000255108,ENSG00000255108,ENSG00000255108,chr11,lncRNA,0.9277728705277097,0.41598469241934477,0.4483691058812013,0.9148519351303513,0.30261210561803986,0.38107098381070986,unnamed
ENSG00000255153,TOLLIP-DT,TOLLIP-DT,chr11,lncRNA,1.0189176445664407,0.5778287978604854,0.5671005904568048,0.9592208136777455,0.3913488330309724,0.44582814445828145,named
ENSG00000287935,ENSG00000287935,ENSG00000287935,chr11,lncRNA,0.6944084234621095,0.7325792608608885,1.054968857100654,0.655344837727241,0.5236142726335655,0.24782067247820672,unnamed
ENSG00000235027,PRADX,PRADX,chr11,lncRNA,20.97320079162763,25.71612357071669,1.2261420574861615,3.6138050310645733,1.578288819188121,0.9925280199252802,named
ENSG00000229512,ENSG00000229512,ENSG00000229512,chr11,lncRNA,2.0969588220307833,2.608328846459282,1.2438626925126104,1.2903273369144221,0.9229874208439455,0.5093399750933998,unnamed
ENSG00000230834,ENSG00000230834,ENSG00000230834,chr11,lncRNA,0.8348477397425196,0.7786716395686964,0.9327109633294944,0.7649732979897622,0.5474010777702475,0.35118306351183065,unnamed
ENSG00000130600,H19,H19,chr11,lncRNA,4.30969884482853,13.03531344858295,3.024646017719966,1.4673809833664637,1.279946374158337,0.5118306351183064,named
ENSG00000269821,KCNQ1OT1,KCNQ1OT1,chr11,lncRNA,8.799287804069712,3.9041391587461085,0.4436880854085061,3.1789728868774607,0.5854492975706743,1.0,named
ENSG00000254827,SLC22A18AS,SLC22A18AS,chr11,lncRNA,1.4031785457223493,1.110915287775074,0.7917134217607215,1.1571965245065403,0.5259811476308176,0.5691158156911582,named
ENSG00000291144,ENSG00000291144,ENSG00000291144,chr11,lncRNA,6.05735666607428,4.549335525179578,0.7510430334504247,2.5639118654789113,0.8612450232705429,0.9676214196762142,unnamed
ENSG00000267940,ENSG00000267940,ENSG00000267940,chr11,lncRNA,2.402430866491047,2.266695241019057,0.9435007153108037,1.45088734687257,0.9529212860720231,0.5404732254047323,unnamed
ENSG00000291143,ENSG00000291143,ENSG00000291143,chr11,lncRNA,7.483814020212695,3.8725952887787547,0.5174627908068582,2.9453001570770585,0.6355319218154997,0.9975093399750934,unnamed
ENSG00000251364,SYT9-AS1,SYT9-AS1,chr11,lncRNA,3.764963163186185,2.1839796080650977,0.5800799406007616,2.1101866484012537,0.6447344753647898,0.9539227895392279,antisense
ENSG00000254860,TMEM9B-AS1,TMEM9B-AS1,chr11,lncRNA,2.1185554920149565,1.698926961598999,0.8019270526556521,1.4836914391724747,0.6448267714282501,0.7608966376089664,antisense
ENSG00000246273,SBF2-AS1,SBF2-AS1,chr11,lncRNA,1.0890095269219626,0.70482079221537,0.6472126962998339,0.9908052161689563,0.44673890702298996,0.4669987546699875,antisense
ENSG00000254554,ADM-DT,ADM-DT,chr11,lncRNA,1.1588611573667151,0.8114221046962541,0.700189232798217,1.017045977668881,0.5119509563673362,0.49066002490660027,named
ENSG00000177112,IRAG1-AS1,IRAG1-AS1,chr11,lncRNA,2.5589442291366535,2.849104504708368,1.1133906211272178,1.5085643610031023,0.9147532762534318,0.6251556662515566,antisense
ENSG00000247271,ZBED5-AS1,ZBED5-AS1,chr11,lncRNA,4.771831659880422,2.1780459963242857,0.4564381460973134,2.4314683185110755,0.5321624570119368,0.9962640099626401,antisense
ENSG00000254946,LINC02751,LINC02751,chr11,lncRNA,0.7874837949253197,0.784867116186492,0.9966771649706444,0.7242455440171688,0.5515459749793264,0.30510585305105853,LINC
ENSG00000254789,ENSG00000254789,ENSG00000254789,chr11,lncRNA,7.211693842485729,10.0067484741524,1.387572558224861,2.3286147108521345,1.3809221407097412,0.8032378580323786,unnamed
ENSG00000260196,ENSG00000260196,ENSG00000260196,chr11,lncRNA,1.2838802197201367,0.9669399794466366,0.7531387777415969,1.0910620418433603,0.513774761307606,0.49937733499377335,unnamed
ENSG00000256006,ENSG00000256006,ENSG00000256006,chr11,lncRNA,0.4565952585875161,0.5840557366717698,1.2791541867485758,0.4555531199938218,0.4720104689244279,0.14196762141967623,unnamed
ENSG00000280798,LINC00294,LINC00294,chr11,lncRNA,6.847056776379066,3.2503370084727283,0.474705718767474,2.8509998711768576,0.6010557275816953,0.9987546699875467,LINC
ENSG00000298553,ENSG00000298553,ENSG00000298553,chr11,lncRNA,0.7185672085027829,0.5375967034724142,0.7481508996111282,0.7263696272068603,0.38165817203930924,0.2129514321295143,unnamed
ENSG00000255443,CD44-AS1,CD44-AS1,chr11,lncRNA,0.7148985185033917,0.6476864198027835,0.9059837208205247,0.6984714350997802,0.45769591975965185,0.23661270236612703,antisense
ENSG00000251194,ENSG00000251194,ENSG00000251194,chr11,lncRNA,0.7331101409566146,0.6438548734578301,0.8782512169558617,0.7161606078771363,0.4507488510179196,0.23536737235367372,unnamed
ENSG00000235661,MIR670HG,MIR670HG,chr11,lncRNA,0.6030610070549526,0.5232592934209863,0.867672237633672,0.6144087334811597,0.42474381803888483,0.199252801992528,MIR_host
ENSG00000246250,ENSG00000246250,ENSG00000246250,chr11,lncRNA,0.47233387138140875,0.5401938539775857,1.1436695242661945,0.4900669982487519,0.4127306442180438,0.12453300124533001,unnamed
ENSG00000254639,ENSG00000254639,ENSG00000254639,chr11,lncRNA,1.0344117941077218,1.3960007858508874,1.349560004828706,0.8268437486272332,0.6873141128157029,0.3412204234122042,unnamed
ENSG00000270060,ENSG00000270060,ENSG00000270060,chr11,lncRNA,2.101369576936162,1.228888527055541,0.5848036159575911,1.5329087287351044,0.5263266500709478,0.8542963885429639,unnamed
ENSG00000255197,SLC39A13-AS1,SLC39A13-AS1,chr11,lncRNA,41.96471359750093,18.320961274982263,0.4365801575748942,5.282392328743892,0.6737801893817846,0.9987546699875467,antisense
ENSG00000289621,ENSG00000289621,ENSG00000289621,chr11,lncRNA,6.140751034815515,4.7653193501184825,0.7760157223605216,2.561652546272716,0.90301955997669,0.9452054794520548,unnamed
